Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
25;oculus_touch;20200823151747;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;;;;;;;;;;;;hand;left;4,955505;12,67863;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;;;;;;;;;;;;ray;left;2,898754;8,322744;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;;;;;;;;;;;;hand;right;28,46999;12,71099;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;;;;;;;;;;;;ray;right;26,71168;0,4443555;0;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;;;;;;;;;hand;left;0;0;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;;;;;;;;;ray;left;0;2,243891;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;;;;;;;;;hand;right;0;0;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;;;;;;;;;ray;right;5,355749;0;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;3;20200823154100;20200823154243;7-;4;1;0;ScatterplotOverlay17-;hand;left;0;0;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;3;20200823154100;20200823154243;7-;4;1;0;ScatterplotOverlay17-;ray;left;0;5,310611;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;3;20200823154100;20200823154243;7-;4;1;0;ScatterplotOverlay17-;hand;right;0;0;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;3;20200823154100;20200823154243;7-;4;1;0;ScatterplotOverlay17-;ray;right;51,16521;0;3;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;12;20200823154248;20200823154413;1-5-;5-1;2;2;ScatterplotOverlay11-ScatterplotOverlay15-;hand;left;0;0;2;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;12;20200823154248;20200823154413;1-5-;5-1;2;2;ScatterplotOverlay11-ScatterplotOverlay15-;ray;left;0;4,699228;2;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;12;20200823154248;20200823154413;1-5-;5-1;2;2;ScatterplotOverlay11-ScatterplotOverlay15-;hand;right;0;0;2;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;12;20200823154248;20200823154413;1-5-;5-1;2;2;ScatterplotOverlay11-ScatterplotOverlay15-;ray;right;22,42268;0;2;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;8;20200823154422;20200823154537;3-;14;1;0;ScatterplotOverlay13-;hand;left;0;0;1;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;8;20200823154422;20200823154537;3-;14;1;0;ScatterplotOverlay13-;ray;left;1,733132;1,778226;1;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;8;20200823154422;20200823154537;3-;14;1;0;ScatterplotOverlay13-;hand;right;0;0;1;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;8;20200823154422;20200823154537;3-;14;1;0;ScatterplotOverlay13-;ray;right;38,09971;1,189051;1;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;11;20200823154543;20200823154732;13-9-2-;12-3-11;3;0;ScatterplotOverlay113-ScatterplotOverlay19-ScatterplotOverlay12-;hand;left;0;0;7;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;11;20200823154543;20200823154732;13-9-2-;12-3-11;3;0;ScatterplotOverlay113-ScatterplotOverlay19-ScatterplotOverlay12-;ray;left;0,1449204;5,91192;7;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;11;20200823154543;20200823154732;13-9-2-;12-3-11;3;0;ScatterplotOverlay113-ScatterplotOverlay19-ScatterplotOverlay12-;hand;right;0;0;7;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;11;20200823154543;20200823154732;13-9-2-;12-3-11;3;0;ScatterplotOverlay113-ScatterplotOverlay19-ScatterplotOverlay12-;ray;right;58,8905;0;7;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;1;20200823154735;20200823154920;1-14-;5-1;2;1;ScatterplotOverlay11-ScatterplotOverlay114-;hand;left;0;0;4;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;1;20200823154735;20200823154920;1-14-;5-1;2;1;ScatterplotOverlay11-ScatterplotOverlay114-;ray;left;0,0665878;8,678843;4;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;1;20200823154735;20200823154920;1-14-;5-1;2;1;ScatterplotOverlay11-ScatterplotOverlay114-;hand;right;0;0;4;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;1;20200823154735;20200823154920;1-14-;5-1;2;1;ScatterplotOverlay11-ScatterplotOverlay114-;ray;right;62,86778;0;4;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;9;20200823154928;20200823155052;14-;0;1;0;ScatterplotOverlay114-;hand;left;0;0;5;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;9;20200823154928;20200823155052;14-;0;1;0;ScatterplotOverlay114-;ray;left;0;3,388735;5;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;9;20200823154928;20200823155052;14-;0;1;0;ScatterplotOverlay114-;hand;right;0;0;5;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;9;20200823154928;20200823155052;14-;0;1;0;ScatterplotOverlay114-;ray;right;34,1577;0;5;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;2;20200823155102;20200823155132;3-11-4-;3-8-11;3;2;ScatterplotOverlay13-ScatterplotOverlay111-ScatterplotOverlay14-;hand;left;0;0;7;;;;;;20200823151803;
25;oculus_touch;20200823151747;20200823152621;20200823153918;20200823154023;2;2;20200823155102;20200823155132;3-11-4-;3-8-11;3;2;ScatterplotOverlay13-ScatterplotOverlay111-ScatterplotOverlay14-;ray;left;2,188369;0,6338987;7;;;;;;20200823151803;
