Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200827152927;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200827152927;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200827152927;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200827152927;20200827152854;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200827152927;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200827152927;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200827152927;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200827152927;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200827153027;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200827153027;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200827153027;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200827153027;20200827153021;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200827153027;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200827153027;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200827153027;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200827153027;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200827153037;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200827153037;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200827153037;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200827153037;20200827153036;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;;;;;;;;;;;;hand;left;4.633417;6.755939;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;;;;;;;;;;;;ray;left;20.53247;5.478016;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;;;;;;;;;;;;hand;right;39.81557;6.744732;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;;;;;;;;;;;;ray;right;22.06749;1.610131;0;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;;;;;;;;;hand;left;0;0;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;;;;;;;;;ray;left;2.5881;0;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;;;;;;;;;hand;right;10.8905;0;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;;;;;;;;;ray;right;11.51435;2.565654;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;7;20200827155933;20200827160049;11-;8-11;1;1;ScatterplotOverlay111-;hand;left;0;0;1;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;7;20200827155933;20200827160049;11-;8-11;1;1;ScatterplotOverlay111-;ray;left;0;0;1;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;7;20200827155933;20200827160049;11-;8-11;1;1;ScatterplotOverlay111-;hand;right;6.32253;0;1;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;7;20200827155933;20200827160049;11-;8-11;1;1;ScatterplotOverlay111-;ray;right;22.85599;0;1;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;2;20200827160059;20200827160139;15-0-13-;3-8-11;3;0;ScatterplotOverlay115-ScatterplotOverlay10-ScatterplotOverlay113-;hand;left;0;0;3;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;2;20200827160059;20200827160139;15-0-13-;3-8-11;3;0;ScatterplotOverlay115-ScatterplotOverlay10-ScatterplotOverlay113-;ray;left;0;0;3;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;2;20200827160059;20200827160139;15-0-13-;3-8-11;3;0;ScatterplotOverlay115-ScatterplotOverlay10-ScatterplotOverlay113-;hand;right;0;0;3;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;2;20200827160059;20200827160139;15-0-13-;3-8-11;3;0;ScatterplotOverlay115-ScatterplotOverlay10-ScatterplotOverlay113-;ray;right;4.578977;0;3;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;4;20200827160150;20200827160344;8-11-;8-11;2;2;ScatterplotOverlay18-ScatterplotOverlay111-;hand;left;0;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;4;20200827160150;20200827160344;8-11-;8-11;2;2;ScatterplotOverlay18-ScatterplotOverlay111-;ray;left;1.721732;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;4;20200827160150;20200827160344;8-11-;8-11;2;2;ScatterplotOverlay18-ScatterplotOverlay111-;hand;right;33.71404;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;4;20200827160150;20200827160344;8-11-;8-11;2;2;ScatterplotOverlay18-ScatterplotOverlay111-;ray;right;4.66622;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;10;20200827160402;20200827160648;2-;10;1;0;ScatterplotOverlay12-;hand;left;0;0;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;10;20200827160402;20200827160648;2-;10;1;0;ScatterplotOverlay12-;ray;left;0;1.42225;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;10;20200827160402;20200827160648;2-;10;1;0;ScatterplotOverlay12-;hand;right;45.78122;0;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;10;20200827160402;20200827160648;2-;10;1;0;ScatterplotOverlay12-;ray;right;11.06721;0;5;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;5;20200827160653;20200827160831;3-12-;3-12;2;2;ScatterplotOverlay13-ScatterplotOverlay112-;hand;left;0;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;5;20200827160653;20200827160831;3-12-;3-12;2;2;ScatterplotOverlay13-ScatterplotOverlay112-;ray;left;0;6.47871;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;5;20200827160653;20200827160831;3-12-;3-12;2;2;ScatterplotOverlay13-ScatterplotOverlay112-;hand;right;0;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;5;20200827160653;20200827160831;3-12-;3-12;2;2;ScatterplotOverlay13-ScatterplotOverlay112-;ray;right;26.63503;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;6;20200827160837;20200827161019;8-7-;1-5;2;0;ScatterplotOverlay18-ScatterplotOverlay17-;hand;left;0;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;6;20200827160837;20200827161019;8-7-;1-5;2;0;ScatterplotOverlay18-ScatterplotOverlay17-;ray;left;0;2.855397;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;6;20200827160837;20200827161019;8-7-;1-5;2;0;ScatterplotOverlay18-ScatterplotOverlay17-;hand;right;16.14439;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;6;20200827160837;20200827161019;8-7-;1-5;2;0;ScatterplotOverlay18-ScatterplotOverlay17-;ray;right;24.41155;0;4;;;;;20200827153037;20200827153110;
12;oculus_touch;20200827152805;20200827154523;20200827155603;20200827155851;2;11;20200827161034;20200827161244;8-11-13-;3-0-11;3;1;ScatterplotOverlay18-ScatterplotOverlay111-ScatterplotOverlay113-;hand;left;0;0;3;;;;;20200827153037;20200827153110;
