Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200918111915;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200918111915;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200918111915;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200918111915;20200918111912;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200918111915;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200918111915;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200918111915;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200918111915;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200918111939;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200918111939;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200918111939;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200918111939;20200918111917;
14;oculus_touch;20200918111851;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200918111939;20200918111940;
