Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
23;oculus_touch;20200822135041;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;;;;;;;;;;;;hand;left;0.4792046;7.97847;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;;;;;;;;;;;;ray;left;0.8122741;6.009801;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;;;;;;;;;;;;hand;right;7.344295;7.988662;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;;;;;;;;;;;;ray;right;23.81412;0;0;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;;;;;;;;;hand;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;;;;;;;;;ray;left;0.7220821;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;;;;;;;;;hand;right;1.688983;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;;;;;;;;;ray;right;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;12;20200822140904;20200822141417;5-1-;5-1;2;2;SMallI5-SMallK1-;hand;left;0;0;6;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;12;20200822140904;20200822141417;5-1-;5-1;2;2;SMallI5-SMallK1-;ray;left;0;0;6;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;12;20200822140904;20200822141417;5-1-;5-1;2;2;SMallI5-SMallK1-;hand;right;12.92343;0;6;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;12;20200822140904;20200822141417;5-1-;5-1;2;2;SMallI5-SMallK1-;ray;right;19.38965;0;6;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;7;20200822141425;20200822141652;11-;8-11;1;1;SMallJ11-;hand;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;7;20200822141425;20200822141652;11-;8-11;1;1;SMallJ11-;ray;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;7;20200822141425;20200822141652;11-;8-11;1;1;SMallJ11-;hand;right;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;7;20200822141425;20200822141652;11-;8-11;1;1;SMallJ11-;ray;right;39.03299;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;8;20200822141706;20200822141917;14-;14;1;1;SMallD14-;hand;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;8;20200822141706;20200822141917;14-;14;1;1;SMallD14-;ray;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;8;20200822141706;20200822141917;14-;14;1;1;SMallD14-;hand;right;23.0997;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;8;20200822141706;20200822141917;14-;14;1;1;SMallD14-;ray;right;7.510434;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;10;20200822141932;20200822142145;15-;1;1;0;SMallE15-;hand;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;10;20200822141932;20200822142145;15-;1;1;0;SMallE15-;ray;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;10;20200822141932;20200822142145;15-;1;1;0;SMallE15-;hand;right;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;10;20200822141932;20200822142145;15-;1;1;0;SMallE15-;ray;right;39.84373;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;4;20200822142203;20200822142428;11-8-;8-11;2;2;SMallJ11-SMallB8-;hand;left;0;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;4;20200822142203;20200822142428;11-8-;8-11;2;2;SMallJ11-SMallB8-;ray;left;0;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;4;20200822142203;20200822142428;11-8-;8-11;2;2;SMallJ11-SMallB8-;hand;right;3.577067;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;4;20200822142203;20200822142428;11-8-;8-11;2;2;SMallJ11-SMallB8-;ray;right;43.12572;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;3;20200822142432;20200822142635;2-;4;1;0;SMallO2-;hand;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;3;20200822142432;20200822142635;2-;4;1;0;SMallO2-;ray;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;3;20200822142432;20200822142635;2-;4;1;0;SMallO2-;hand;right;4.07941;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;3;20200822142432;20200822142635;2-;4;1;0;SMallO2-;ray;right;45.18208;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;6;20200822142640;20200822143030;5-1-;1-5;2;2;SMallI5-SMallK1-;hand;left;0;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;6;20200822142640;20200822143030;5-1-;1-5;2;2;SMallI5-SMallK1-;ray;left;0;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;6;20200822142640;20200822143030;5-1-;1-5;2;2;SMallI5-SMallK1-;hand;right;31.77972;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;6;20200822142640;20200822143030;5-1-;1-5;2;2;SMallI5-SMallK1-;ray;right;56.64923;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;9;20200822143034;20200822143244;1-;0;1;0;SMallK1-;hand;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;9;20200822143034;20200822143244;1-;0;1;0;SMallK1-;ray;left;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;9;20200822143034;20200822143244;1-;0;1;0;SMallK1-;hand;right;0;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;9;20200822143034;20200822143244;1-;0;1;0;SMallK1-;ray;right;55.26252;0;1;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;5;20200822143247;20200822143414;12-3-;3-12;2;2;SMallF12-SMallP3-;hand;left;0;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;5;20200822143247;20200822143414;12-3-;3-12;2;2;SMallF12-SMallP3-;ray;left;0;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;5;20200822143247;20200822143414;12-3-;3-12;2;2;SMallF12-SMallP3-;hand;right;0.943865;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;5;20200822143247;20200822143414;12-3-;3-12;2;2;SMallF12-SMallP3-;ray;right;55.68122;0;2;;;;;;20200822135052;
23;oculus_touch;20200822135041;20200822135713;20200822140731;20200822140835;3;2;20200822143421;20200822143709;1-5-15-;3-8-11;3;0;SMallK1-SMallI5-SMallE15-;hand;left;0;0;3;;;;;;20200822135052;
