Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193300;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193300;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193300;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193300;20200821191523;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193300;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193436;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193436;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193436;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193436;20200821193309;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193436;20200821193454;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193436;20200821193454;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193436;20200821193454;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193436;20200821193454;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193436;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193436;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193436;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193436;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193458;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193458;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193458;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193458;20200821193455;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;left;16,81171;10,35476;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;left;5,075883;7,232796;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;hand;right;6,033414;10,36621;0;;;;;20200821193458;20200821193459;
21;oculus_touch;20200821191427;;;;;;;;;;;;;ray;right;23,06547;1,533163;0;;;;;20200821193458;20200821193459;
