Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
;oculus_touch;;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200820141154;
;oculus_touch;;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200820141154;
;oculus_touch;;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200820141154;
;oculus_touch;;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;;;;;;;;;;;;hand;left;0.43341;1.899959;0;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;;;;;;;;;;;;ray;left;0.9224927;0;0;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;;;;;;;;;;;;hand;right;6.634425;1.91124;0;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;;;;;;;;;;;;ray;right;2.165666;0.9116647;0;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;;;;;;;;;hand;left;0;0;13;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;;;;;;;;;ray;left;5.268093;0;13;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;;;;;;;;;hand;right;0;0;13;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;;;;;;;;;ray;right;4.545903;0;13;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;5;20200820142533;20200820142558;3-12-;3-12;2;2;SMallI3-SMallC12-;hand;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;5;20200820142533;20200820142558;3-12-;3-12;2;2;SMallI3-SMallC12-;ray;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;5;20200820142533;20200820142558;3-12-;3-12;2;2;SMallI3-SMallC12-;hand;right;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;5;20200820142533;20200820142558;3-12-;3-12;2;2;SMallI3-SMallC12-;ray;right;10.4889;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;6;20200820142717;20200820142850;5-1-;1-5;2;2;SMallF5-SMallM1-;hand;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;6;20200820142717;20200820142850;5-1-;1-5;2;2;SMallF5-SMallM1-;ray;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;6;20200820142717;20200820142850;5-1-;1-5;2;2;SMallF5-SMallM1-;hand;right;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;6;20200820142717;20200820142850;5-1-;1-5;2;2;SMallF5-SMallM1-;ray;right;8.16851;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;12;20200820142918;20200820143033;2-3-;2-3;2;2;SMallB2-SMallI3-;hand;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;12;20200820142918;20200820143033;2-3-;2-3;2;2;SMallB2-SMallI3-;ray;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;12;20200820142918;20200820143033;2-3-;2-3;2;2;SMallB2-SMallI3-;hand;right;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;12;20200820142918;20200820143033;2-3-;2-3;2;2;SMallB2-SMallI3-;ray;right;6.215636;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;8;20200820143110;20200820143532;14-;14;1;1;SMallD14-;hand;left;0;0;3;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;8;20200820143110;20200820143532;14-;14;1;1;SMallD14-;ray;left;0;0;3;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;8;20200820143110;20200820143532;14-;14;1;1;SMallD14-;hand;right;1.143968;0;3;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;8;20200820143110;20200820143532;14-;14;1;1;SMallD14-;ray;right;60.23643;0;3;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;11;20200820143719;20200820143901;3-0-12-;3-0-11;3;2;SMallI3-SMallK0-SMallC12-;hand;left;0;0;5;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;11;20200820143719;20200820143901;3-0-12-;3-0-11;3;2;SMallI3-SMallK0-SMallC12-;ray;left;1.133522;0;5;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;11;20200820143719;20200820143901;3-0-12-;3-0-11;3;2;SMallI3-SMallK0-SMallC12-;hand;right;0;0;5;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;11;20200820143719;20200820143901;3-0-12-;3-0-11;3;2;SMallI3-SMallK0-SMallC12-;ray;right;37.43238;0;5;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;7;20200820143907;20200820144015;8-;8-11;1;1;SMallL8-;hand;left;0;0;1;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;7;20200820143907;20200820144015;8-;8-11;1;1;SMallL8-;ray;left;0;0;1;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;7;20200820143907;20200820144015;8-;8-11;1;1;SMallL8-;hand;right;3.010165;0;1;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;7;20200820143907;20200820144015;8-;8-11;1;1;SMallL8-;ray;right;13.74522;0;1;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;4;20200820144027;20200820144154;11-8-;8-11;2;2;SMallO11-SMallL8-;hand;left;0;0;4;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;4;20200820144027;20200820144154;11-8-;8-11;2;2;SMallO11-SMallL8-;ray;left;0;0;4;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;4;20200820144027;20200820144154;11-8-;8-11;2;2;SMallO11-SMallL8-;hand;right;9.374243;0;4;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;4;20200820144027;20200820144154;11-8-;8-11;2;2;SMallO11-SMallL8-;ray;right;14.45535;0;4;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;1;20200820144207;20200820144302;1-5-;5-1;2;2;SMallM1-SMallF5-;hand;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;1;20200820144207;20200820144302;1-5-;5-1;2;2;SMallM1-SMallF5-;ray;left;0;0;2;;;;;;20200820141154;
16;oculus_touch;20200820141200;20200820141350;20200820142132;20200820142406;3;1;20200820144207;20200820144302;1-5-;5-1;2;2;SMallM1-SMallF5-;hand;right;4.099417;0;2;;;;;;20200820141154;
