Input;HMD;TimeInitTutorial;TimeEndTutorial;TimeInitPractice;TimeEndPractice;VisModeID;TaskID;TimeInitTask;TimeEndTask;UserAnswerID;CorrectAnswerID;NumAnswers;NumCorrectAnswers;SubspacesName;InteractionMode;Controller;TimeGrab;TimeScale;Selects;Q1;Q2;Q3;TimeEndExperiment;TimeHMDRemoved;TimeHMDRecovery;TimeCloseApplication
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826144816;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826144816;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826144816;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826144816;20200826144731;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826144816;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826144816;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826144816;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826144816;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826144827;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826144827;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826144827;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826144827;20200826144827;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826144827;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826144827;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826144827;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826144827;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826144954;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826144954;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826144954;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826144954;20200826144851;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826144954;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826144954;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826144954;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826144954;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826145023;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826145023;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826145023;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826145023;20200826145022;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;left;0;0;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;left;0;0;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;;;;;;;;;;;;;hand;right;0;0;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;;;;;;;;;;;;;ray;right;0;0;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;;;;;;;;;;;;hand;left;0.01114895;2.9002;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;;;;;;;;;;;;ray;left;2.855471;3.800171;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;;;;;;;;;;;;hand;right;7.964879;2.911349;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;;;;;;;;;;;;ray;right;7.589613;0;0;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;;;;;;;;;hand;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;;;;;;;;;ray;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;;;;;;;;;hand;right;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;;;;;;;;;ray;right;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;11;20200826150020;20200826150123;3-11-12-;3-0-11;3;2;ScatterplotAnimated13-ScatterplotAnimated111-ScatterplotAnimated112-;hand;left;0;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;11;20200826150020;20200826150123;3-11-12-;3-0-11;3;2;ScatterplotAnimated13-ScatterplotAnimated111-ScatterplotAnimated112-;ray;left;0;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;11;20200826150020;20200826150123;3-11-12-;3-0-11;3;2;ScatterplotAnimated13-ScatterplotAnimated111-ScatterplotAnimated112-;hand;right;5.755198;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;11;20200826150020;20200826150123;3-11-12-;3-0-11;3;2;ScatterplotAnimated13-ScatterplotAnimated111-ScatterplotAnimated112-;ray;right;0;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;9;20200826150139;20200826150232;9-;0;1;0;ScatterplotAnimated19-;hand;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;9;20200826150139;20200826150232;9-;0;1;0;ScatterplotAnimated19-;ray;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;9;20200826150139;20200826150232;9-;0;1;0;ScatterplotAnimated19-;hand;right;9.677716;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;9;20200826150139;20200826150232;9-;0;1;0;ScatterplotAnimated19-;ray;right;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;4;20200826150241;20200826150330;8-11-;8-11;2;2;ScatterplotAnimated18-ScatterplotAnimated111-;hand;left;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;4;20200826150241;20200826150330;8-11-;8-11;2;2;ScatterplotAnimated18-ScatterplotAnimated111-;ray;left;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;4;20200826150241;20200826150330;8-11-;8-11;2;2;ScatterplotAnimated18-ScatterplotAnimated111-;hand;right;3.444821;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;4;20200826150241;20200826150330;8-11-;8-11;2;2;ScatterplotAnimated18-ScatterplotAnimated111-;ray;right;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;5;20200826150337;20200826150443;3-15-;3-12;2;1;ScatterplotAnimated13-ScatterplotAnimated115-;hand;left;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;5;20200826150337;20200826150443;3-15-;3-12;2;1;ScatterplotAnimated13-ScatterplotAnimated115-;ray;left;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;5;20200826150337;20200826150443;3-15-;3-12;2;1;ScatterplotAnimated13-ScatterplotAnimated115-;hand;right;2.84509;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;5;20200826150337;20200826150443;3-15-;3-12;2;1;ScatterplotAnimated13-ScatterplotAnimated115-;ray;right;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;3;20200826150451;20200826150558;15-;4;1;0;ScatterplotAnimated115-;hand;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;3;20200826150451;20200826150558;15-;4;1;0;ScatterplotAnimated115-;ray;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;3;20200826150451;20200826150558;15-;4;1;0;ScatterplotAnimated115-;hand;right;1.422076;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;3;20200826150451;20200826150558;15-;4;1;0;ScatterplotAnimated115-;ray;right;0.8558037;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;7;20200826150607;20200826150701;8-;8-11;1;1;ScatterplotAnimated18-;hand;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;7;20200826150607;20200826150701;8-;8-11;1;1;ScatterplotAnimated18-;ray;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;7;20200826150607;20200826150701;8-;8-11;1;1;ScatterplotAnimated18-;hand;right;7.065746;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;7;20200826150607;20200826150701;8-;8-11;1;1;ScatterplotAnimated18-;ray;right;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;10;20200826150710;20200826150801;8-;10;1;0;ScatterplotAnimated18-;hand;left;0;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;10;20200826150710;20200826150801;8-;10;1;0;ScatterplotAnimated18-;ray;left;0;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;10;20200826150710;20200826150801;8-;10;1;0;ScatterplotAnimated18-;hand;right;3.766727;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;10;20200826150710;20200826150801;8-;10;1;0;ScatterplotAnimated18-;ray;right;0;0;3;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;6;20200826150808;20200826151026;5-1-;1-5;2;2;ScatterplotAnimated15-ScatterplotAnimated11-;hand;left;0;0;4;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;6;20200826150808;20200826151026;5-1-;1-5;2;2;ScatterplotAnimated15-ScatterplotAnimated11-;ray;left;0;0;4;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;6;20200826150808;20200826151026;5-1-;1-5;2;2;ScatterplotAnimated15-ScatterplotAnimated11-;hand;right;10.03382;0;4;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;6;20200826150808;20200826151026;5-1-;1-5;2;2;ScatterplotAnimated15-ScatterplotAnimated11-;ray;right;2.000351;0;4;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;8;20200826151035;20200826151148;5-;14;1;0;ScatterplotAnimated15-;hand;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;8;20200826151035;20200826151148;5-;14;1;0;ScatterplotAnimated15-;ray;left;0;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;8;20200826151035;20200826151148;5-;14;1;0;ScatterplotAnimated15-;hand;right;4.467195;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;8;20200826151035;20200826151148;5-;14;1;0;ScatterplotAnimated15-;ray;right;0.8891302;0;1;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;12;20200826151201;20200826151230;7-15-;2-3;2;0;ScatterplotAnimated17-ScatterplotAnimated115-;hand;left;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;12;20200826151201;20200826151230;7-15-;2-3;2;0;ScatterplotAnimated17-ScatterplotAnimated115-;ray;left;0;0;2;;;;;20200826145023;20200826145032;
11;oculus_touch;20200826144724;20200826145454;20200826145918;20200826145949;1;12;20200826151201;20200826151230;7-15-;2-3;2;0;ScatterplotAnimated17-ScatterplotAnimated115-;hand;right;3.867184;0;2;;;;;20200826145023;20200826145032;
