Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200814104710;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06729931;1.620785;0.3076514;(0.3, 0.0, 0.9)
20200814104712;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08951669;1.617973;0.3136127;(0.1, 0.0, 1.0)
20200814104714;0;0;;;0.8125;0.7625;2.478125;0;0;-0.123764;1.637167;0.303457;(-0.3, 0.2, 0.9)
20200814104716;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1037586;1.614716;0.3287249;(0.0, 0.0, 1.0)
20200814104718;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08322673;1.570271;0.3198005;(0.1, -0.5, 0.9)
20200814104720;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07918479;1.563273;0.3198831;(0.0, -0.5, 0.9)
20200814104722;0;0;;;0.8125;0.7625;2.478125;0;0;-0.080135;1.611052;0.3088571;(0.1, -0.1, 1.0)
20200814104724;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06359753;1.564608;0.3213026;(0.2, -0.5, 0.8)
20200814104726;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06346978;1.56513;0.3251323;(0.2, -0.5, 0.9)
20200814104728;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06891842;1.563538;0.32478;(0.2, -0.5, 0.8)
20200814104730;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07971536;1.611555;0.3148722;(0.2, -0.1, 1.0)
20200814104732;0;0;;;0.8125;0.7625;2.478125;0;0;-0.0745133;1.569812;0.3216896;(0.2, -0.4, 0.9)
20200814104734;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08284584;1.563586;0.3266453;(0.1, -0.5, 0.9)
20200814104736;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08027162;1.560991;0.3348935;(0.1, -0.5, 0.9)
20200814104738;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08206286;1.560953;0.3320416;(0.1, -0.5, 0.9)
20200814104740;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08258558;1.575789;0.3352503;(0.1, -0.4, 0.9)
20200814104742;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08719273;1.618266;0.3166215;(0.1, 0.0, 1.0)
20200814104744;0;0;;;0.8125;0.7625;2.478125;0;0;-0.05862189;1.620387;0.3115051;(0.4, 0.0, 0.9)
20200814104746;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07734084;1.615998;0.3081957;(0.2, 0.0, 1.0)
20200814104748;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08946076;1.614259;0.3332297;(0.1, 0.0, 1.0)
20200814104750;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1010096;1.631752;0.3050038;(0.0, 0.2, 1.0)
20200814104752;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06751981;1.615186;0.3132687;(0.4, 0.0, 0.9)
20200814104754;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08023924;1.615406;0.3239284;(0.2, 0.0, 1.0)
20200814104756;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08738597;1.653716;0.2887136;(0.1, 0.5, 0.9)
20200814104758;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08825292;1.647363;0.2888457;(0.1, 0.4, 0.9)
20200814104800;0;0;;;0.8125;0.7625;2.478125;0;0;-0.0935333;1.661134;0.2621622;(0.0, 0.6, 0.8)
20200814104802;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08456243;1.659393;0.2715494;(0.1, 0.5, 0.8)
20200814104804;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08659706;1.65753;0.2819265;(0.1, 0.5, 0.9)
20200814104806;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06983436;1.656403;0.2722656;(0.2, 0.5, 0.8)
20200814104808;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06361569;1.653252;0.2809202;(0.3, 0.4, 0.8)
20200814104810;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08622586;1.620739;0.3136448;(0.1, 0.0, 1.0)
20200814104812;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07314328;1.605477;0.3372695;(0.2, -0.1, 1.0)
20200814104814;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07254539;1.545747;0.3431154;(0.3, -0.6, 0.7)
20200814104816;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08767106;1.566665;0.3493296;(0.1, -0.5, 0.9)
20200814104818;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07553038;1.500402;0.3324778;(0.5, -0.8, 0.4)
20200814104820;0;0;;;0.8125;0.7625;2.478125;0;0;-0.2507193;1.478892;0.3453693;(-0.5, -0.8, 0.3)
20200814104822;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06147419;1.483345;0.2542771;(0.6, -0.8, -0.2)
20200814104824;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07987285;1.501114;0.1981063;(0.6, -0.7, -0.4)
20200814104826;0;0;;;0.8125;0.7625;2.478125;0;0;-0.0803978;1.488767;0.214123;(0.6, -0.8, -0.2)
20200814104828;0;0;;;0.8125;0.7625;2.478125;0;0;-0.03478012;1.498899;0.2471612;(0.6, -0.7, -0.3)
20200814104830;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07427195;1.628798;0.3159965;(0.2, 0.1, 1.0)
20200814104832;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07552271;1.611217;0.286674;(0.1, -0.1, 1.0)
20200814104834;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1414917;1.502474;0.2760257;(-0.4, -0.8, 0.4)
20200814104836;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1803719;1.449767;0.1882153;(-0.4, -0.9, -0.1)
20200814104838;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1325095;1.627085;0.2708889;(0.3, 0.1, 0.9)
20200814104840;0;0;;;0.8125;0.7625;2.478125;0;0;-0.09937727;1.649338;0.2465314;(0.1, 0.4, 0.9)
20200814104842;0;0;;;0.8125;0.7625;2.478125;0;0;-0.0764913;1.622758;0.2687873;(0.3, 0.0, 1.0)
20200814104844;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06987981;1.616501;0.2575986;(0.4, 0.0, 0.9)
20200814104846;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07250427;1.555922;0.2718893;(0.2, -0.6, 0.8)
20200814104848;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1019614;1.543869;0.2768848;(0.0, -0.6, 0.8)
20200814104850;0;0;;;0.8125;0.7625;2.478125;0;0;-0.09581418;1.544032;0.2807496;(0.0, -0.6, 0.8)
20200814104852;0;0;;;0.8125;0.7625;2.478125;0;0;-0.09350313;1.533602;0.2971811;(0.1, -0.7, 0.7)
20200814104854;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08072159;1.548572;0.2626343;(0.1, -0.6, 0.8)
20200814104856;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08167945;1.583149;0.2717965;(0.1, -0.3, 1.0)
20200814104858;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07704331;1.551468;0.2544334;(0.2, -0.6, 0.8)
20200814104900;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08216394;1.545513;0.2514381;(0.1, -0.6, 0.8)
20200814104902;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08627178;1.542587;0.2591914;(0.1, -0.6, 0.8)
20200814104904;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07924379;1.536112;0.2685519;(0.2, -0.6, 0.7)
20200814104906;0;0;;;0.8125;0.7625;2.478125;0;0;-0.09069773;1.535015;0.260525;(0.2, -0.7, 0.7)
20200814104908;0;0;;;0.8125;0.7625;2.478125;0;0;-0.09271012;1.530602;0.2780283;(0.2, -0.7, 0.7)
20200814104910;0;0;;;0.8125;0.7625;2.478125;0;0;-0.07833333;1.552968;0.2682401;(0.3, -0.6, 0.8)
20200814104912;0;0;;;0.8125;0.7625;2.478125;0;0;-0.08430468;1.545805;0.2683894;(0.1, -0.6, 0.8)
20200814104914;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1120839;1.529774;0.2865029;(-0.1, -0.7, 0.7)
20200814104916;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1171445;1.528279;0.2838199;(-0.1, -0.7, 0.7)
20200814104918;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1209254;1.525254;0.2970943;(-0.1, -0.7, 0.7)
20200814104920;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1170195;1.525806;0.2904184;(-0.1, -0.7, 0.7)
20200814104922;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1049754;1.563498;0.2767729;(0.0, -0.5, 0.9)
20200814104924;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1281113;1.566087;0.2595034;(-0.2, -0.5, 0.9)
20200814104926;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1349902;1.561482;0.2589346;(-0.2, -0.5, 0.8)
20200814104928;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1356922;1.557775;0.2612444;(-0.2, -0.5, 0.8)
20200814104930;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1101;1.570934;0.2739288;(0.0, -0.4, 0.9)
20200814104932;0;0;;;0.8125;0.7625;2.478125;0;0;-0.09417693;1.599144;0.2474244;(0.1, -0.2, 1.0)
20200814104934;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1038868;1.56412;0.2519245;(-0.1, -0.5, 0.9)
20200814104936;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1198419;1.552722;0.2662325;(-0.2, -0.5, 0.8)
20200814104938;0;0;;;0.8125;0.7625;2.478125;0;0;-0.01884168;1.561977;0.2224757;(0.6, -0.4, 0.7)
20200814104940;0;0;;;0.8125;0.7625;2.478125;0;0;-0.02365381;1.556778;0.2450985;(0.5, -0.5, 0.7)
20200814104942;0;0;;;0.8125;0.7625;2.478125;0;0;-0.03694294;1.554229;0.2524063;(0.5, -0.5, 0.8)
20200814104944;0;0;;;0.8125;0.7625;2.478125;0;0;-0.04379053;1.552064;0.246345;(0.4, -0.5, 0.8)
20200814104946;0;0;;;0.8125;0.7625;2.478125;0;0;-0.1083308;1.548284;0.2521392;(-0.2, -0.6, 0.8)
20200814104948;0;0;;;0.8125;0.7625;2.478125;0;0;-0.06007615;1.552893;0.2529627;(0.3, -0.5, 0.8)
20200814104950;0;0;;;0.8125;0.7625;2.478125;0;0;-0.05180313;1.558521;0.2486534;(0.4, -0.5, 0.8)
20200814104952;0;0;;;0.8125;0.7625;2.478125;0;0;-0.0634639;1.552264;0.2578751;(0.2, -0.5, 0.8)
