Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200821191337;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191339;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191341;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191343;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191345;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191347;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191349;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191351;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191353;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191355;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191357;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191359;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191401;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191403;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191405;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191407;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191409;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191411;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191413;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191415;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200821191417;0;0;;;0,6875;0,5875;1,615625;0;0;0;0;0;(0,0, 0,0, 1,0)
