Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200818152925;0;0;;;0,6875;0,5875;1,615625;0;0;0,1132342;1,269672;-0,1424435;(0,0, -0,6, 0,8)
20200818152927;0;0;;;0,6875;0,5875;1,615625;0;0;0,2143961;1,235557;-0,1524177;(0,6, -0,7, 0,4)
20200818152929;0;0;;;0,6875;0,5875;1,615625;0;0;0,0786432;1,2602;-0,1396538;(-0,2, -0,6, 0,8)
20200818152931;0;0;;;0,6875;0,5875;1,615625;0;0;0,0887736;1,269627;-0,1501528;(-0,1, -0,6, 0,8)
20200818152933;0;0;;;0,6875;0,5875;1,615625;0;0;0,1014909;1,261427;-0,1382461;(-0,1, -0,6, 0,8)
20200818152935;0;0;;;0,6875;0,5875;1,615625;0;0;0,2756115;1,202373;-0,275316;(0,5, -0,8, -0,4)
20200818152937;0;0;;;0,6875;0,5875;1,615625;0;0;0,221189;1,242668;-0,1631159;(0,6, -0,7, 0,4)
20200818152939;0;0;;;0,6875;0,5875;1,615625;0;0;0,02189373;1,256142;-0,2043905;(-0,7, -0,6, 0,4)
20200818152941;0;0;;;0,6875;0,5875;1,615625;0;0;-0,004823648;1,519996;0,2064216;(-0,2, -0,7, 0,7)
20200818152943;0;0;;;0,6875;0,5875;1,615625;0;0;-0,01899344;1,612511;0,1470684;(-0,3, -0,7, 0,6)
20200818152945;0;0;;;0,6875;0,5875;1,615625;0;0;-0,05567217;1,587985;0,3922924;(0,0, -0,8, 0,6)
20200818152947;0;0;;;0,6875;0,5875;1,615625;0;0;-0,00560306;1,771176;0,3057072;(0,1, 0,4, 0,9)
20200818152949;0;0;;;0,6875;0,5875;1,615625;0;0;0,05142229;1,688771;0,3350496;(0,4, -0,5, 0,8)
20200818152951;0;0;;;0,6875;0,5875;1,615625;0;0;0,09564412;1,649511;0,3085824;(0,6, -0,7, 0,4)
20200818152953;0;0;;;0,6875;0,5875;1,615625;0;0;0,3430939;1,647418;0,15806;(0,8, -0,6, 0,1)
20200818152955;0;0;;;0,6875;0,5875;1,615625;0;0;0,3484143;1,65523;0,1941039;(0,8, -0,6, 0,0)
20200818152957;0;0;;;0,6875;0,5875;1,615625;0;0;0,3602723;1,636684;0,2150787;(0,7, -0,7, 0,0)
20200818152959;0;0;;;0,6875;0,5875;1,615625;0;0;0,362088;1,589625;0,3611661;(0,3, -0,8, 0,6)
20200818153001;0;0;;;0,6875;0,5875;1,615625;0;0;0,4124713;1,601223;0,3524041;(-0,3, -0,8, 0,6)
20200818153003;0;0;;;0,6875;0,5875;1,615625;0;0;-0,1495515;1,626077;0,1845543;(-0,7, -0,7, 0,1)
20200818153005;0;0;;;0,6875;0,5875;1,615625;0;0;-0,3544578;1,624378;0,2208529;(-0,7, -0,7, 0,0)
20200818153007;0;0;;;0,6875;0,5875;1,615625;0;0;-0,3425196;1,687324;0,1965815;(-0,9, -0,5, 0,1)
20200818153009;0;0;;;0,6875;0,5875;1,615625;0;0;-0,2719615;1,62225;0,06617737;(-0,4, -0,7, -0,6)
20200818153011;0;0;;;0,6875;0,5875;1,615625;0;0;-0,04044621;1,654797;0,3823151;(0,0, -0,6, 0,8)
20200818153013;0;0;;;0,6875;0,5875;1,615625;0;0;0,2351584;1,619068;0,1559681;(0,7, -0,7, 0,0)
20200818153015;0;0;;;0,6875;0,5875;1,615625;0;0;0,2143013;1,545079;0,2765577;(0,4, -0,8, 0,4)
20200818153017;0;0;;;0,6875;0,5875;1,615625;0;0;0,1166497;1,32037;-0,2598106;(-0,1, -0,3, 1,0)
20200818153019;0;0;;;0,6875;0,5875;1,615625;0;0;0,1625405;1,39588;-0,1472809;(0,1, 0,4, 0,9)
20200818153021;0;0;;;0,6875;0,5875;1,615625;0;0;0,1759115;1,343209;-0,1292455;(-0,1, -0,3, 1,0)
20200818153023;0;0;;;0,6875;0,5875;1,615625;0;0;0,1285717;1,332606;-0,1452612;(0,0, -0,3, 0,9)
20200818153025;0;0;;;0,6875;0,5875;1,615625;0;0;0,13056;1,334171;-0,1459319;(0,0, -0,3, 1,0)
20200818153027;0;0;;;0,6875;0,5875;1,615625;0;0;0,1243053;1,331718;-0,1412517;(-0,1, -0,3, 0,9)
20200818153029;1;1;;;0,6875;0,5875;1,615625;0;0;0,1222177;1,39281;-0,1678085;(-0,1, 0,5, 0,9)
20200818153031;1;1;;;0,6875;0,5875;1,615625;0;0;0,1337935;1,387363;-0,165355;(0,0, 0,5, 0,8)
20200818153033;1;1;;;0,6875;0,5875;1,615625;0;0;0,1312139;1,379611;-0,1570564;(0,0, 0,4, 0,9)
20200818153035;1;1;;;0,6875;0,5875;1,615625;0;0;0,1370235;1,384129;-0,1578725;(0,1, 0,5, 0,9)
20200818153037;1;1;;;0,6875;0,5875;1,615625;0;0;0,1319663;1,382551;-0,1562357;(0,1, 0,5, 0,9)
20200818153039;1;1;;;0,6875;0,5875;1,615625;0;0;0,1387996;1,382256;-0,1583337;(0,2, 0,5, 0,9)
20200818153041;1;1;;;0,6875;0,5875;1,615625;0;0;0,132728;1,382049;-0,1569088;(0,1, 0,5, 0,9)
20200818153043;1;1;;;0,6875;0,5875;1,615625;0;0;0,1330815;1,381222;-0,1577769;(0,1, 0,5, 0,9)
20200818153045;1;1;;;0,6875;0,5875;1,615625;0;0;0,1293115;1,380836;-0,1601906;(0,1, 0,5, 0,9)
20200818153047;1;1;;;0,6875;0,5875;1,615625;0;0;0,1266792;1,379487;-0,156859;(0,0, 0,5, 0,8)
20200818153049;1;1;;;0,6875;0,5875;1,615625;0;0;0,1239687;1,37926;-0,1554413;(0,0, 0,5, 0,9)
20200818153051;1;1;;;0,6875;0,5875;1,615625;0;0;0,1283504;1,381669;-0,170064;(0,0, 0,5, 0,9)
20200818153053;1;1;;;0,6875;0,5875;1,615625;0;0;0,1271599;1,377849;-0,1558026;(0,0, 0,5, 0,9)
20200818153055;1;1;;;0,6875;0,5875;1,615625;0;0;0,1291858;1,377674;-0,1535784;(0,0, 0,5, 0,9)
20200818153057;1;1;;;0,6875;0,5875;1,615625;0;0;0,124879;1,376428;-0,1508504;(0,0, 0,5, 0,9)
20200818153059;1;1;;;0,6875;0,5875;1,615625;0;0;0,1238342;1,375841;-0,1472631;(0,0, 0,5, 0,9)
20200818153101;1;1;;;0,6875;0,5875;1,615625;0;0;0,1286396;1,375055;-0,1460806;(0,1, 0,4, 0,9)
20200818153103;1;1;;;0,6875;0,5875;1,615625;0;0;0,133929;1,372675;-0,1418127;(0,1, 0,4, 0,9)
20200818153105;1;1;;;0,6875;0,5875;1,615625;0;0;0,1044804;1,33954;-0,1569135;(-0,3, -0,2, 0,9)
20200818153107;1;1;;;0,6875;0,5875;1,615625;0;0;0,09388945;1,356416;-0,1466278;(-0,2, 0,0, 1,0)
20200818153109;1;1;;;0,6875;0,5875;1,615625;0;0;0,07808741;1,340944;-0,1313236;(-0,4, -0,2, 0,9)
20200818153111;1;1;;;0,6875;0,5875;1,615625;0;0;0,1050817;1,379225;-0,1532063;(0,0, 0,4, 0,9)
20200818153113;1;1;;;0,6875;0,5875;1,615625;0;0;0,1181046;1,37678;-0,144078;(0,1, 0,3, 0,9)
20200818153115;1;1;;;0,6875;0,5875;1,615625;0;0;0,089497;1,345531;-0,1481408;(-0,3, -0,2, 0,9)
20200818153117;1;1;;;0,6875;0,5875;1,615625;0;0;0,09106728;1,353126;-0,143011;(-0,2, 0,0, 1,0)
