Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200918111831;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111833;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111835;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111837;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111839;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111841;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111843;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111845;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111847;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111849;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111851;0;0;;;0.8125;0.8375;2.721875;0;0;0;0;0;(0.0, 0.0, 1.0)
20200918111853;0;0;;;0.8125;0.8375;2.721875;0;0;-0.6503399;0.8619815;1.058195;(-0.9, -0.3, -0.2)
20200918111855;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4520783;1.325991;0.4936787;(-0.6, -0.2, 0.8)
20200918111857;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4342252;1.445187;0.3970435;(-0.7, -0.2, 0.7)
20200918111859;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4846587;1.416868;0.4238729;(-0.5, -0.1, 0.9)
20200918111901;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4850948;1.480828;0.416155;(-0.5, 0.4, 0.8)
20200918111903;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4794271;1.360654;0.3769204;(-0.4, -0.3, 0.9)
20200918111905;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4565618;1.348654;0.4066965;(-0.4, -0.1, 0.9)
20200918111907;0;0;;;0.8125;0.8375;2.721875;0;0;-0.4305028;1.443317;0.3957413;(-0.1, 0.5, 0.8)
20200918111909;0;0;;;0.8125;0.8375;2.721875;0;0;-0.3032492;1.5043;0.3653545;(-0.3, -0.1, 0.9)
20200918111911;0;0;;;0.8125;0.8375;2.721875;0;0;-0.126547;1.489405;0.1908364;(-0.1, 0.1, 1.0)
20200918111913;0;0;;;0.8125;0.8375;2.721875;0;0;-0.09412014;1.409142;0.1720382;(-0.2, 0.0, 1.0)
20200918111915;0;0;;;0.8125;0.8375;2.721875;0;0;-0.1161954;1.550099;0.2923072;(-0.1, -0.4, 0.9)
20200918111917;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06780102;1.478943;0.1559061;(-0.2, 0.2, 1.0)
20200918111919;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07993815;1.396139;0.1462208;(-0.2, -0.2, 1.0)
20200918111921;0;0;;;0.8125;0.8375;2.721875;0;0;-0.09919257;1.382228;0.126306;(-0.4, -0.3, 0.9)
20200918111923;0;0;;;0.8125;0.8375;2.721875;0;0;-0.09687278;1.399542;0.1084414;(-0.4, -0.2, 0.9)
20200918111925;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07587527;1.394313;0.1125241;(-0.3, -0.2, 0.9)
20200918111927;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07053806;1.424024;0.06868789;(-0.2, 0.3, 0.9)
20200918111929;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06910912;1.421079;0.07695498;(-0.1, 0.2, 1.0)
20200918111931;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06574874;1.412824;0.08967316;(0.0, 0.1, 1.0)
20200918111933;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04806979;1.419371;0.09134516;(0.0, 0.2, 1.0)
20200918111935;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05319516;1.417531;0.09473307;(-0.1, 0.2, 1.0)
20200918111937;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05498756;1.410894;0.09057572;(-0.1, 0.0, 1.0)
20200918111939;0;0;;;0.8125;0.8375;2.721875;0;0;-0.08838271;1.452126;0.1022172;(-0.2, 0.2, 0.9)
20200918111941;0;0;;;0.8125;0.8375;2.721875;0;0;-0.1376918;1.377281;0.2866994;(-0.2, -0.5, 0.8)
20200918111943;0;0;;;0.8125;0.8375;2.721875;0;0;-0.03223431;1.258813;0.2928384;(-0.1, -0.6, 0.8)
20200918111945;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04135781;1.240583;0.3038059;(0.0, -0.6, 0.8)
20200918111947;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04169337;1.18632;0.3182041;(-0.2, -0.8, 0.5)
20200918111949;0;0;;;0.8125;0.8375;2.721875;0;0;0.003582641;1.289981;0.4481034;(0.1, -0.8, 0.5)
20200918111951;0;0;;;0.8125;0.8375;2.721875;0;0;0.1875953;1.402808;0.5541031;(0.0, -0.9, -0.4)
20200918111953;0;0;;;0.8125;0.8375;2.721875;0;0;0.2291351;1.431275;0.576656;(-0.2, -0.7, -0.6)
20200918111955;0;0;;;0.8125;0.8375;2.721875;0;0;0.2151562;1.429173;0.5424288;(0.0, -0.7, -0.8)
20200918111957;0;0;;;0.8125;0.8375;2.721875;0;0;0.1827345;1.438009;0.5453475;(0.1, -0.6, -0.8)
20200918111959;0;0;;;0.8125;0.8375;2.721875;0;0;0.1863674;1.427003;0.5425439;(0.1, -0.7, -0.7)
20200918112001;0;0;;;0.8125;0.8375;2.721875;0;0;0.1883445;1.44406;0.4669842;(0.0, -1.0, -0.3)
20200918112003;0;0;;;0.8125;0.8375;2.721875;0;0;0.200913;1.421536;0.4745834;(0.2, -1.0, 0.1)
20200918112005;0;0;;;0.8125;0.8375;2.721875;0;0;0.01088607;1.370878;0.3371978;(0.3, -0.7, 0.6)
20200918112007;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06341942;1.411103;0.1602429;(0.0, 0.1, 1.0)
20200918112009;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07552021;1.407664;0.1102695;(-0.1, 0.1, 1.0)
20200918112011;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07270444;1.40846;0.1011194;(-0.2, 0.1, 1.0)
20200918112013;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07510763;1.40849;0.100696;(-0.1, 0.1, 1.0)
20200918112015;0;0;;;0.8125;0.8375;2.721875;0;0;-0.08616265;1.409127;0.08778933;(-0.1, 0.1, 1.0)
20200918112017;0;0;;;0.8125;0.8375;2.721875;0;0;-0.08735765;1.412251;0.07975066;(0.0, 0.2, 1.0)
20200918112019;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06454007;1.407201;0.09790066;(-0.1, 0.1, 1.0)
20200918112021;0;0;;;0.8125;0.8375;2.721875;0;0;-0.07320386;1.404201;0.09689133;(-0.1, 0.1, 1.0)
20200918112023;0;0;;;0.8125;0.8375;2.721875;0;0;-0.0608179;1.400892;0.1027714;(-0.1, 0.1, 1.0)
20200918112025;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05937289;1.401281;0.1059078;(-0.1, 0.1, 1.0)
20200918112027;0;0;;;0.8125;0.8375;2.721875;0;0;-0.03827439;1.400239;0.0955679;(0.0, 0.1, 1.0)
20200918112029;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04401235;1.399165;0.09974714;(0.0, 0.1, 1.0)
20200918112031;0;0;;;0.8125;0.8375;2.721875;0;0;-0.0553139;1.39583;0.09510472;(0.0, 0.0, 1.0)
20200918112033;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05652025;1.394647;0.09870274;(0.0, 0.0, 1.0)
20200918112035;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04494129;1.389595;0.1083532;(0.0, 0.0, 1.0)
20200918112037;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04885498;1.389215;0.1086431;(0.0, -0.1, 1.0)
20200918112039;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04836846;1.390447;0.11214;(0.0, -0.1, 1.0)
20200918112041;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04669603;1.389462;0.1127679;(-0.1, -0.1, 1.0)
20200918112043;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04679685;1.394525;0.1106852;(0.0, 0.0, 1.0)
20200918112045;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04949028;1.400938;0.093024;(0.0, 0.1, 1.0)
20200918112047;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04299633;1.399269;0.09638457;(0.0, 0.1, 1.0)
20200918112049;0;0;;;0.8125;0.8375;2.721875;0;0;-0.03283165;1.398356;0.09691855;(0.0, 0.1, 1.0)
20200918112051;0;0;;;0.8125;0.8375;2.721875;0;0;-0.04166593;1.397728;0.09671614;(0.0, 0.1, 1.0)
20200918112053;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05251244;1.395841;0.09537278;(0.0, 0.0, 1.0)
20200918112055;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05533592;1.394239;0.09525058;(0.0, 0.0, 1.0)
20200918112057;0;0;;;0.8125;0.8375;2.721875;0;0;-0.0569851;1.396388;0.09456699;(0.0, 0.0, 1.0)
20200918112059;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06267019;1.406585;0.07697231;(-0.1, 0.2, 1.0)
20200918112101;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06329044;1.405779;0.08133301;(-0.1, 0.1, 1.0)
20200918112103;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06394441;1.406577;0.08112071;(-0.1, 0.1, 1.0)
20200918112105;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06221227;1.406641;0.07772547;(-0.1, 0.1, 1.0)
20200918112107;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06516503;1.405962;0.08283909;(-0.1, 0.1, 1.0)
20200918112109;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05988292;1.405674;0.07811421;(-0.1, 0.1, 1.0)
20200918112111;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06309256;1.410156;0.06947765;(-0.1, 0.2, 1.0)
20200918112113;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06377662;1.408792;0.07343903;(-0.1, 0.2, 1.0)
20200918112115;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06395081;1.409342;0.07523088;(-0.1, 0.2, 1.0)
20200918112117;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05815848;1.408508;0.07433689;(-0.1, 0.2, 1.0)
20200918112119;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06309975;1.407171;0.07629377;(-0.1, 0.2, 1.0)
20200918112121;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05699924;1.408157;0.07853325;(-0.1, 0.2, 1.0)
20200918112123;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06076309;1.407919;0.07761878;(-0.1, 0.2, 1.0)
20200918112125;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06054249;1.40653;0.08797784;(-0.1, 0.1, 1.0)
20200918112127;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06196675;1.407596;0.08992477;(-0.1, 0.2, 1.0)
20200918112129;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06308383;1.406631;0.08690049;(-0.1, 0.1, 1.0)
20200918112131;0;0;;;0.8125;0.8375;2.721875;0;0;-0.05891022;1.407265;0.086098;(-0.1, 0.1, 1.0)
20200918112133;0;0;;;0.8125;0.8375;2.721875;0;0;-0.06171229;1.408147;0.08402307;(-0.1, 0.2, 1.0)
