Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200820141156;0;0;;;0.6875;0.7625;2.096875;0;0;-0.02525512;1.360715;-0.08324569;(0.0, 0.2, 1.0)
20200820141158;0;0;;;0.6875;0.7625;2.096875;0;0;-0.01737775;1.357646;-0.07887217;(0.0, 0.1, 1.0)
20200820141200;0;0;;;0.6875;0.7625;2.096875;0;0;0.06888127;1.357733;-0.05999166;(0.2, 0.2, 1.0)
20200820141202;0;0;;;0.6875;0.7625;2.096875;0;0;0.2209978;1.352477;0.1503468;(-0.2, 0.0, 1.0)
20200820141204;0;0;;;0.6875;0.7625;2.096875;0;0;0.08631815;1.304455;-0.02309227;(-0.1, -0.5, 0.9)
20200820141206;1;3;;;0.6875;0.7625;2.096875;0;0;0.1429262;1.353572;-0.1080397;(0.0, 0.3, 1.0)
20200820141208;1;3;;;0.6875;0.7625;2.096875;0;0;0.1301667;1.354161;-0.1047978;(-0.1, 0.2, 1.0)
20200820141210;1;3;;;0.6875;0.7625;2.096875;0;0;0.1312695;1.35279;-0.107025;(-0.1, 0.2, 1.0)
20200820141212;1;3;;;0.6875;0.7625;2.096875;0;0;0.1127135;1.332898;-0.07931951;(-0.2, -0.1, 1.0)
20200820141214;1;3;;;0.6875;0.7625;2.096875;0;0;0.1097384;1.352076;-0.08794105;(0.0, 0.1, 1.0)
20200820141216;1;3;;;0.6875;0.7625;2.096875;0;0;0.2191891;1.306471;0.3614834;(0.2, -0.2, 1.0)
20200820141218;1;3;;;0.6875;0.7625;2.096875;0;0;0.1230436;1.353698;0.06197986;(-0.1, 0.0, 1.0)
20200820141220;1;3;;;0.6875;0.7625;2.096875;0;0;0.2415442;1.342854;0.03242894;(-0.2, 0.0, 1.0)
20200820141222;1;3;;;0.6875;0.7625;2.096875;0;0;0.09968072;1.298888;-0.02600321;(-0.1, -0.2, 1.0)
20200820141224;1;3;;;0.6875;0.7625;2.096875;0;0;0.1343539;1.287376;-0.009817272;(0.1, -0.3, 1.0)
20200820141226;1;4;;;0.6875;0.7625;2.096875;0;0;0.1197692;1.317951;-0.06020066;(-0.1, 0.1, 1.0)
20200820141228;1;4;;;0.6875;0.7625;2.096875;0;0;0.1222535;1.314199;-0.06135446;(-0.1, 0.0, 1.0)
20200820141230;2;6;;;0.6875;0.7625;2.096875;0;0;0.119093;1.32171;-0.07332727;(-0.1, 0.2, 1.0)
20200820141232;2;6;;;0.6875;0.7625;2.096875;0;0;0.1252828;1.317882;-0.07011563;(-0.1, 0.1, 1.0)
20200820141234;2;6;;;0.6875;0.7625;2.096875;0;0;0.09640685;1.281931;-0.01756552;(-0.1, -0.4, 0.9)
20200820141236;2;6;;;0.6875;0.7625;2.096875;-0.2444027;-0.7231441;-0.1484751;1.329718;-0.7905954;(-0.1, 0.1, 1.0)
20200820141238;2;6;;;0.6875;0.7625;2.096875;0.183809;-1.59234;0.2858981;1.317985;-1.650188;(-0.1, 0.0, 1.0)
20200820141240;2;6;;;0.6875;0.7625;2.096875;0.1043634;-0.9492995;0.2020541;1.303961;-0.9930209;(-0.1, -0.2, 1.0)
20200820141242;2;6;;;0.6875;0.7625;2.096875;0.1043634;-0.9492995;0.2050292;1.311966;-0.9962744;(-0.1, -0.1, 1.0)
20200820141244;2;6;;;0.6875;0.7625;2.096875;0.1043634;-0.9492995;0.2105578;1.302915;-0.9770823;(-0.1, -0.2, 1.0)
20200820141246;2;7;;;0.6875;0.7625;2.096875;0.1043634;-0.9492995;0.208845;1.297837;-0.9884202;(-0.1, -0.3, 1.0)
20200820141248;2;7;;;0.6875;0.7625;2.096875;0.1043634;-0.9492995;0.2083572;1.301757;-0.9928805;(-0.1, -0.2, 1.0)
20200820141250;2;7;;;0.6875;0.7625;2.096875;0.1009749;-0.8744944;0.2019086;1.315194;-0.9289395;(-0.2, 0.0, 1.0)
20200820141252;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1732775;1.299497;-0.114658;(0.0, -0.3, 1.0)
20200820141254;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1779411;1.297728;-0.1134351;(0.1, -0.3, 0.9)
20200820141256;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1727486;1.311977;-0.1279459;(0.1, -0.1, 1.0)
20200820141258;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1673754;1.311602;-0.07837939;(-0.1, -0.2, 1.0)
20200820141300;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1625523;1.312477;-0.08015128;(-0.1, -0.2, 1.0)
20200820141302;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1887619;1.312907;-0.1171586;(0.0, -0.2, 1.0)
20200820141304;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.208476;1.310065;-0.1159117;(0.1, -0.3, 1.0)
20200820141306;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.2138544;1.307491;-0.1113053;(0.0, -0.3, 1.0)
20200820141308;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.2039593;1.310974;-0.116352;(0.0, -0.2, 1.0)
20200820141310;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.1957723;1.330686;-0.1485962;(-0.1, 0.1, 1.0)
20200820141312;2;7;;;0.6875;0.7625;2.096875;-0.2838655;-0.07984521;-0.2558296;1.326506;-0.002129398;(0.0, -0.3, 1.0)
