Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200823131636;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131638;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131640;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131642;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131644;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131646;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131648;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131650;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131652;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131654;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131656;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131658;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131700;0;0;;;0,6875;0,6875;1,890625;0;0;0;0;0;(0,0, 0,0, 1,0)
20200823131702;0;0;;;0,6875;0,6875;1,890625;0;0;0,1535377;1,582359;0,1724124;(-0,1, 0,1, 1,0)
20200823131704;0;0;;;0,6875;0,6875;1,890625;0;0;0,07306151;1,601228;0,1375515;(-0,1, 0,2, 1,0)
20200823131706;0;0;;;0,6875;0,6875;1,890625;0;0;0,05469999;1,61149;0,1887702;(0,0, 0,1, 1,0)
20200823131708;0;0;;;0,6875;0,6875;1,890625;0;0;0,06106208;1,536103;0,1911226;(0,0, 0,1, 1,0)
20200823131710;0;0;;;0,6875;0,6875;1,890625;0;0;0,03473735;1,617161;0,2236084;(0,0, 0,1, 1,0)
20200823131712;0;0;;;0,6875;0,6875;1,890625;0;0;0,01799558;1,618025;0,1965559;(0,0, 0,1, 1,0)
20200823131714;0;0;;;0,6875;0,6875;1,890625;0;0;0,02379138;1,637355;0,1875942;(-0,1, 0,4, 0,9)
20200823131716;0;0;;;0,6875;0,6875;1,890625;0;0;0,002785022;1,642231;0,1548444;(-0,1, 0,5, 0,8)
20200823131718;0;0;;;0,6875;0,6875;1,890625;0;0;-0,003559916;1,632626;0,1521077;(0,0, 0,4, 0,9)
20200823131720;0;0;;;0,6875;0,6875;1,890625;0;0;0,00372567;1,634168;0,1862817;(0,0, 0,4, 0,9)
20200823131722;0;0;;;0,6875;0,6875;1,890625;0;0;-0,01444962;1,630353;0,1626827;(-0,1, 0,4, 0,9)
20200823131724;0;0;;;0,6875;0,6875;1,890625;0;0;0,05380351;1,624891;0,1509139;(0,1, 0,3, 0,9)
20200823131726;0;0;;;0,6875;0,6875;1,890625;0;0;0,03687055;1,635362;0,1581558;(-0,2, 0,3, 0,9)
20200823131728;0;0;;;0,6875;0,6875;1,890625;0;0;-0,02256298;1,641617;0,1834944;(-0,2, 0,3, 0,9)
20200823131730;0;0;;;0,6875;0,6875;1,890625;0;0;-0,03564061;1,647722;0,2023875;(-0,2, 0,3, 0,9)
20200823131732;0;0;;;0,6875;0,6875;1,890625;0;0;-0,03526889;1,651986;0,202542;(-0,2, 0,4, 0,9)
20200823131734;0;0;;;0,6875;0,6875;1,890625;0;0;-0,05726517;1,648645;0,2105611;(-0,2, 0,4, 0,9)
20200823131736;0;0;;;0,6875;0,6875;1,890625;0;0;-0,07436891;1,636079;0,1713751;(0,0, 0,3, 0,9)
20200823131738;0;0;;;0,6875;0,6875;1,890625;0;0;0,01283045;1,617474;0,1914274;(0,0, 0,0, 1,0)
20200823131740;0;0;;;0,6875;0,6875;1,890625;0;0;0,002259892;1,561355;0,2206146;(-0,1, -0,5, 0,9)
20200823131742;0;0;;;0,6875;0,6875;1,890625;0;0;-0,02112692;1,58406;0,2184498;(0,0, -0,3, 0,9)
20200823131744;0;0;;;0,6875;0,6875;1,890625;0;0;-0,02771556;1,634886;0,2006736;(0,0, 0,2, 1,0)
20200823131746;0;0;;;0,6875;0,6875;1,890625;0;0;0,0005234964;1,608544;0,2575385;(0,0, 0,1, 1,0)
20200823131748;0;0;;;0,6875;0,6875;1,890625;0;0;-0,01556977;1,597157;0,1401233;(0,1, -0,1, 1,0)
20200823131750;0;0;;;0,6875;0,6875;1,890625;0;0;0,02798985;1,585756;0,1492807;(0,1, -0,2, 1,0)
20200823131752;0;0;;;0,6875;0,6875;1,890625;0;0;0,04291565;1,580308;0,1506581;(0,2, -0,2, 1,0)
20200823131754;0;0;;;0,6875;0,6875;1,890625;0;0;0,03480584;1,56947;0,1536159;(0,0, -0,3, 0,9)
20200823131756;0;0;;;0,6875;0,6875;1,890625;0;0;0,04486259;1,568298;0,1564382;(0,1, -0,3, 0,9)
20200823131758;0;0;;;0,6875;0,6875;1,890625;0;0;0,03655075;1,569564;0,1662232;(0,1, -0,3, 0,9)
20200823131800;0;0;;;0,6875;0,6875;1,890625;0;0;0,06168433;1,563508;0,168263;(0,3, -0,4, 0,9)
20200823131802;0;0;;;0,6875;0,6875;1,890625;0;0;0,06770232;1,563422;0,1557166;(0,4, -0,4, 0,8)
20200823131804;0;0;;;0,6875;0,6875;1,890625;0;0;0,06242618;1,567454;0,1725603;(0,3, -0,3, 0,9)
20200823131806;0;0;;;0,6875;0,6875;1,890625;0;0;0,05939368;1,586467;0,1603527;(0,3, -0,2, 0,9)
20200823131808;0;0;;;0,6875;0,6875;1,890625;0;0;0,06755152;1,586872;0,1495091;(0,4, -0,2, 0,9)
20200823131810;0;0;;;0,6875;0,6875;1,890625;0;0;0,06908685;1,582982;0,1436857;(0,4, -0,2, 0,9)
20200823131812;0;0;;;0,6875;0,6875;1,890625;0;0;0,05769625;1,583954;0,1424697;(0,3, -0,2, 0,9)
20200823131814;0;0;;;0,6875;0,6875;1,890625;0;0;0,05093356;1,584403;0,1437113;(0,3, -0,2, 0,9)
20200823131816;0;0;;;0,6875;0,6875;1,890625;0;0;0,05521556;1,584875;0,1407624;(0,3, -0,2, 0,9)
20200823131818;0;0;;;0,6875;0,6875;1,890625;0;0;0,0470375;1,58201;0,1503647;(0,2, -0,2, 1,0)
20200823131820;0;0;;;0,6875;0,6875;1,890625;0;0;0,04890952;1,577336;0,1596927;(0,2, -0,3, 0,9)
20200823131822;0;0;;;0,6875;0,6875;1,890625;0;0;0,03577321;1,579335;0,1478205;(0,0, -0,2, 1,0)
